Cycles,Time,CPU Frequency,GFLOPS, CPE
1202967.000000, 481899.9999999999, 2496300062.253580, 0.271990, 9.1779098511
1208327.000000, 484100.0000000000, 2496027680.231357, 0.270754, 9.2188034058
1210130.000000, 484800.0000000000, 2496142739.273927, 0.270363, 9.2325592041
1204332.000000, 482500.0000000001, 2496024870.466321, 0.271652, 9.1883239746
1208622.000000, 484200.0000000001, 2496121437.422553, 0.270698, 9.2210540771
1193636.000000, 478200.0000000000, 2496102049.351736, 0.274095, 9.1067199707
1202726.000000, 481800.0000000000, 2496317974.263180, 0.272046, 9.1760711670
1219941.000000, 488799.9999999999, 2495787643.207856, 0.268151, 9.3074111938
1211799.000000, 485500.0000000000, 2495981462.409887, 0.269973, 9.2452926636
1180026.000000, 472800.0000000001, 2495824873.096447, 0.277225, 9.0028839111
1154766.000000, 462700.0000000001, 2495712124.486708, 0.283276, 8.8101654053
1134935.000000, 454700.0000000000, 2496008357.158566, 0.288260, 8.6588668823
1488534.000000, 596300.0000000000, 2496283749.790374, 0.219809, 11.3566131592
1215871.000000, 487100.0000000001, 2496142475.877643, 0.269086, 9.2763595581
1230454.000000, 492899.9999999999, 2496356258.876040, 0.265920, 9.3876190186
1327985.000000, 532100.0000000000, 2495743281.338094, 0.246330, 10.1317214966
1212658.000000, 485799.9999999999, 2496208316.179498, 0.269807, 9.2518463135
1251156.000000, 501299.9999999999, 2495822860.562538, 0.261464, 9.5455627441
1335064.000000, 534900.0000000000, 2495913254.813984, 0.245040, 10.1857299805
1249583.000000, 500600.0000000001, 2496170595.285657, 0.261830, 9.5335617065
