Cycles,Time,CPU Frequency,GFLOPS, CPE
23703668.000000, 9496700.0000000019, 2495989975.465161, 0.220830, 11.3027896881
22261438.000000, 8918799.9999999981, 2496012692.290443, 0.235138, 10.6150808334
21625968.000000, 8664200.0000000000, 2496014404.099628, 0.242048, 10.3120651245
22435998.000000, 8988800.0000000000, 2495994793.520826, 0.233307, 10.6983175278
22393977.000000, 8971899.9999999981, 2496012773.214147, 0.233747, 10.6782803535
21742401.000000, 8710900.0000000000, 2495999380.087017, 0.240750, 10.3675847054
24710097.000000, 9899800.0000000000, 2496019818.582193, 0.211838, 11.7826924324
22225555.000000, 8904400.0000000000, 2496019383.675487, 0.235519, 10.5979704857
22064388.000000, 8839900.0000000000, 2495999728.503716, 0.237237, 10.5211200714
23276567.000000, 9325600.0000000000, 2495985995.539161, 0.224881, 11.0991320610
22313212.000000, 8939500.0000000000, 2496024609.877510, 0.234594, 10.6397686005
21547687.000000, 8632900.0000000000, 2495996362.751798, 0.242926, 10.2747378349
22412111.000000, 8979100.0000000000, 2496030893.964874, 0.233559, 10.6869273186
22674801.000000, 9084399.9999999981, 2496015256.923958, 0.230852, 10.8121876717
22214782.000000, 8900100.0000000000, 2496014876.237346, 0.235632, 10.5928335190
21114421.000000, 8459299.9999999981, 2496000969.347346, 0.247911, 10.0681405067
21354093.000000, 8555300.0000000000, 2496007504.120253, 0.245129, 10.1824250221
23735582.000000, 9509400.0000000000, 2496012577.029045, 0.220535, 11.3180074692
23029542.000000, 9226500.0000000019, 2496021459.925215, 0.227297, 10.9813413620
21739031.000000, 8709500.0000000000, 2496013663.241288, 0.240789, 10.3659777641
