Cycles,Time,CPU Frequency,GFLOPS, CPE
12491483.000000, 5004599.9999999991, 2496000279.742637, 0.419045, 5.9564032555
13576138.000000, 5439200.0000000000, 2495980658.920430, 0.385563, 6.4736070633
13636019.000000, 5463200.0000000000, 2495976533.899546, 0.383869, 6.5021605492
13053316.000000, 5229700.0000000000, 2495997093.523529, 0.401008, 6.2243061066
12809485.000000, 5132000.0000000009, 2496002533.125487, 0.408642, 6.1080384254
13775649.000000, 5519000.0000000000, 2496040768.255119, 0.379988, 6.5687413216
14873483.000000, 5958899.9999999991, 2496011512.191848, 0.351936, 7.0922293663
13573620.000000, 5438100.0000000000, 2496022507.861201, 0.385641, 6.4724063873
12787680.000000, 5123200.0000000000, 2496033728.919425, 0.409344, 6.0976409912
14585319.000000, 5843499.9999999991, 2495990245.572003, 0.358886, 6.9548220634
12606697.000000, 5050700.0000000000, 2496029659.255153, 0.415220, 6.0113415718
13262715.000000, 5313600.0000000000, 2495994241.192412, 0.394676, 6.3241553307
15341015.000000, 6146200.0000000000, 2496016237.675312, 0.341211, 7.3151659966
13773648.000000, 5518300.0000000000, 2495994781.001395, 0.380036, 6.5677871704
13544719.000000, 5426500.0000000000, 2496032249.147701, 0.386465, 6.4586253166
14921743.000000, 5978299.9999999991, 2495984309.920881, 0.350794, 7.1152415276
17364520.000000, 6956899.9999999991, 2496014029.237160, 0.301449, 8.2800483704
13623583.000000, 5458199.9999999991, 2495984573.668975, 0.384220, 6.4962306023
14652416.000000, 5870300.0000000000, 2496025075.379452, 0.357248, 6.9868164062
13182366.000000, 5281400.0000000009, 2495998409.512629, 0.397083, 6.2858419418
