Cycles,Time,CPU Frequency,GFLOPS, CPE
98854677.000000, 39605099.9999999925, 2496008771.597598, 0.847225, 2.9460989535
94175321.000000, 37730400.0000000000, 2496006429.828467, 0.889321, 2.8066432774
95209106.000000, 38144499.9999999925, 2496011377.787099, 0.879666, 2.8374524713
93687342.000000, 37534900.0000000000, 2496006170.257547, 0.893953, 2.7921003699
101979301.000000, 40856899.9999999925, 2496011714.055643, 0.821267, 3.0392200053
115789556.000000, 46389800.0000000000, 2496013261.535941, 0.723315, 3.4507976770
107134383.000000, 42922300.0000000000, 2496007506.587485, 0.781748, 3.1928534210
114503297.000000, 45874600.0000000000, 2496006439.293203, 0.731438, 3.4124641716
114212010.000000, 45757900.0000000000, 2496006372.670074, 0.733304, 3.4037831426
104235732.000000, 41760900.0000000000, 2496012585.935648, 0.803489, 3.1064668894
111818019.000000, 44798600.0000000000, 2496015924.604787, 0.749006, 3.3324366510
195626070.000000, 78375500.0000000000, 2496010487.971369, 0.428124, 5.8301112056
102024396.000000, 40875000.0000000075, 2496009688.073394, 0.820904, 3.0405639410
133455181.000000, 53467399.9999999925, 2496010297.863745, 0.627568, 3.9772743285
133818802.000000, 53612999.9999999925, 2496014063.753194, 0.625864, 3.9881110787
101204011.000000, 40546400.0000000000, 2496004848.765858, 0.827556, 3.0161145627
114616077.000000, 45919700.0000000000, 2496011014.880324, 0.730720, 3.4158252776
93558268.000000, 37483100.0000000000, 2496012016.081914, 0.895188, 2.7882536650
100660125.000000, 40328400.0000000075, 2496010875.710417, 0.832030, 2.9999054968
100681579.000000, 40337000.0000000000, 2496010585.814513, 0.831852, 3.0005448759
