Cycles,Time,CPU Frequency,GFLOPS, CPE
94073977.000000, 37689699.9999999925, 2496012889.463169, 0.890281, 2.8036229908
78243276.000000, 31347300.0000000000, 2496013245.159870, 1.070409, 2.3318313360
79910118.000000, 32015099.9999999963, 2496013381.185753, 1.048081, 2.3815070987
78167785.000000, 31317099.9999999963, 2496009687.997931, 1.071441, 2.3295815289
82242716.000000, 32949700.0000000037, 2496008036.491986, 1.018353, 2.4510239363
77693973.000000, 31127200.0000000000, 2496015478.424015, 1.077978, 2.3154608309
77878200.000000, 31201100.0000000000, 2496008153.558689, 1.075425, 2.3209512234
98109641.000000, 39306500.0000000075, 2496015697.149326, 0.853661, 2.9238951504
81088628.000000, 32487299.9999999963, 2496010071.627990, 1.032848, 2.4166294336
77764439.000000, 31155499.9999999963, 2496009982.186131, 1.076999, 2.3175608814
79040956.000000, 31666899.9999999963, 2496011797.807806, 1.059606, 2.3556040525
80148925.000000, 32110800.0000000000, 2496011466.547081, 1.044958, 2.3886241019
80675075.000000, 32321599.9999999963, 2496011181.377160, 1.038143, 2.4043045938
79708573.000000, 31934400.0000000000, 2496009726.188687, 1.050730, 2.3755005896
109280738.000000, 43782200.0000000000, 2496008377.833914, 0.766394, 3.2568197846
81762248.000000, 32757199.9999999963, 2496008450.050676, 1.024338, 2.4367048740
88874283.000000, 35606500.0000000000, 2496012890.904751, 0.942368, 2.6486600339
106532289.000000, 42680999.9999999925, 2496012019.399733, 0.786168, 3.1749096215
79247707.000000, 31749800.0000000000, 2496006494.529099, 1.056839, 2.3617657125
81479817.000000, 32644000.0000000000, 2496012038.965813, 1.027890, 2.4282877743
