Cycles,Time,CPU Frequency,GFLOPS, CPE
83970698.000000, 33642000.0000000000, 2496007906.783188, 0.997397, 2.5025218129
82412790.000000, 33017800.0000000037, 2496010939.553816, 1.016253, 2.4560925364
83917297.000000, 33620400.0000000000, 2496023158.558494, 0.998038, 2.5009303391
82525903.000000, 33063099.9999999963, 2496012261.403196, 1.014860, 2.4594635665
84002226.000000, 33654600.0000000000, 2496010233.370772, 0.997024, 2.5034614205
84659693.000000, 33918100.0000000000, 2496003402.313219, 0.989278, 2.5230554640
83895324.000000, 33611800.0000000000, 2496008068.594958, 0.998293, 2.5002754927
82820386.000000, 33181099.9999999963, 2496010861.604950, 1.011251, 2.4682398438
84329484.000000, 33785700.0000000000, 2496011152.647422, 0.993155, 2.5132144690
82713235.000000, 33138100.0000000000, 2496016216.982869, 1.012564, 2.4650464952
83305763.000000, 33375500.0000000037, 2496015430.480442, 1.005361, 2.4827052057
84541523.000000, 33870600.0000000000, 2496014921.495338, 0.990665, 2.5195337236
82337320.000000, 32987599.9999999963, 2496008197.019486, 1.017183, 2.4538433552
86059384.000000, 34478799.9999999925, 2496008677.796211, 0.973190, 2.5647695065
93341577.000000, 37396300.0000000075, 2496011022.480834, 0.897266, 2.7817957699
83902312.000000, 33614500.0000000000, 2496015469.514644, 0.998213, 2.5004837513
83882065.000000, 33606500.0000000000, 2496007171.231756, 0.998451, 2.4998803437
84278334.000000, 33765200.0000000000, 2496011692.511817, 0.993758, 2.5116900802
83018614.000000, 33260500.0000000000, 2496012206.671577, 1.008837, 2.4741474986
84578957.000000, 33885600.0000000000, 2496014737.823736, 0.990227, 2.5206493437
