Cycles,Time,CPU Frequency,GFLOPS, CPE
185737367.000000, 74413700.0000000000, 2496010371.746063, 0.450917, 5.5354048908
187996552.000000, 75318800.0000000149, 2496010982.649750, 0.445499, 5.6027338505
187785650.000000, 75234300.0000000000, 2496011127.903097, 0.445999, 5.5964484811
196050141.000000, 78545400.0000000000, 2496010472.923940, 0.427198, 5.8427495062
184441284.000000, 73894400.0000000000, 2496011659.882210, 0.454086, 5.4967786074
181473047.000000, 72705200.0000000000, 2496011935.872538, 0.461514, 5.4083182514
188932044.000000, 75693600.0000000000, 2496010812.010527, 0.443293, 5.6306136847
261683498.000000, 104840700.0000000000, 2496010595.121933, 0.320052, 7.7987759709
184691339.000000, 73994600.0000000000, 2496011046.752060, 0.453471, 5.5042308271
185666185.000000, 74385200.0000000000, 2496009757.317316, 0.451090, 5.5332835019
190762747.000000, 76427100.0000000000, 2496009229.710404, 0.439038, 5.6851728857
183191635.000000, 73393800.0000000000, 2496009676.566686, 0.457183, 5.4595361650
181296809.000000, 72634700.0000000000, 2496008230.226049, 0.461961, 5.4030659497
182253361.000000, 73017900.0000000000, 2496009348.392654, 0.459537, 5.4315734208
193930688.000000, 77696299.9999999851, 2496009308.036548, 0.431867, 5.7795848846
234614344.000000, 93995700.0000000000, 2496011455.843193, 0.356978, 6.9920523167
186141546.000000, 74575700.0000000000, 2496008029.425135, 0.449938, 5.5474503636
187548137.000000, 75139100.0000000000, 2496012555.380621, 0.446564, 5.5893700421
218803396.000000, 87661300.0000000000, 2496009025.647578, 0.382774, 6.5208493471
225420655.000000, 90312400.0000000000, 2496010016.343271, 0.371537, 6.7180590332
