Cycles,Time,CPU Frequency,GFLOPS, CPE
90325820.000000, 36188100.0000000000, 2496008909.005999, 0.927223, 2.6919192076
87725574.000000, 35146300.0000000000, 2496011642.761827, 0.954707, 2.6144258380
85833227.000000, 34388200.0000000000, 2496008136.511943, 0.975754, 2.5580295026
85760798.000000, 34359100.0000000000, 2496014098.157403, 0.976581, 2.5558709502
94210876.000000, 37744600.0000000000, 2496009389.422593, 0.888986, 2.8077028990
95020086.000000, 38068800.0000000000, 2496009488.084731, 0.881416, 2.8318192363
84669936.000000, 33922100.0000000000, 2496011037.052541, 0.989161, 2.5233607292
85232795.000000, 34147600.0000000000, 2496011286.298305, 0.982629, 2.5401352346
86812709.000000, 34780600.0000000075, 2496009528.300259, 0.964746, 2.5872203410
83637628.000000, 33508600.0000000000, 2496004846.517014, 1.001368, 2.4925955534
85886557.000000, 34409500.0000000075, 2496012932.475043, 0.975150, 2.5596188605
85307145.000000, 34177400.0000000000, 2496010375.277230, 0.981773, 2.5423510373
84530051.000000, 33866100.0000000000, 2496007836.745300, 0.990797, 2.5191918314
82951819.000000, 33233799.9999999963, 2496007648.839435, 1.009648, 2.4721568525
83714410.000000, 33539300.0000000000, 2496009457.561726, 1.000451, 2.4948838353
86585210.000000, 34689400.0000000075, 2496013479.622017, 0.967282, 2.5804403424
84668133.000000, 33921400.0000000000, 2496009392.301025, 0.989182, 2.5233069956
84849292.000000, 33994000.0000000000, 2496007883.744190, 0.987069, 2.5287059546
83878151.000000, 33604900.0000000000, 2496009540.275376, 0.998498, 2.4997636974
85813089.000000, 34380100.0000000000, 2496010453.721776, 0.975984, 2.5574293435
