Cycles,Time,CPU Frequency,GFLOPS, CPE
12223500.000000, 4897200.0000000000, 2496018132.810585, 0.428235, 5.8286190033
10545380.000000, 4224900.0000000000, 2496007006.082984, 0.496379, 5.0284290314
11049061.000000, 4426600.0000000000, 2496060407.536258, 0.473761, 5.2686028481
11220386.000000, 4495400.0000000000, 2495970547.670952, 0.466511, 5.3502969742
11758175.000000, 4710800.0000000000, 2496003863.462681, 0.445180, 5.6067347527
12103812.000000, 4849300.0000000000, 2495991586.414534, 0.432465, 5.7715473175
11147411.000000, 4466100.0000000000, 2496005687.288686, 0.469571, 5.3154997826
11732682.000000, 4700600.0000000000, 2495996681.274731, 0.446146, 5.5945787430
10709883.000000, 4290800.0000000000, 2496010767.222896, 0.488755, 5.1068701744
11025093.000000, 4416800.0000000000, 2496172115.558775, 0.474813, 5.2571740150
10843205.000000, 4344200.0000000000, 2496018829.703973, 0.482748, 5.1704430580
11240622.000000, 4503500.0000000000, 2495974686.355057, 0.465672, 5.3599462509
11102880.000000, 4448299.9999999991, 2495982734.977407, 0.471450, 5.2942657471
10858213.000000, 4350299.9999999991, 2495968783.762040, 0.482071, 5.1775994301
12234538.000000, 4901700.0000000000, 2495978538.058225, 0.427842, 5.8338823318
10983400.000000, 4400399.9999999991, 2496000363.603309, 0.476582, 5.2372932434
10552689.000000, 4227800.0000000000, 2496023700.269644, 0.496039, 5.0319142342
10665730.000000, 4273100.0000000000, 2496016943.202827, 0.490780, 5.0858163834
11167873.000000, 4474300.0000000000, 2496004514.672687, 0.468711, 5.3252568245
10726178.000000, 4297300.0000000000, 2496027272.938822, 0.488016, 5.1146402359
