Cycles,Time,CPU Frequency,GFLOPS, CPE
5526129.000000, 2213999.9999999995, 2495993224.932250, 0.947223, 2.6350636482
5765332.000000, 2309800.0000000000, 2496030825.179669, 0.907937, 2.7491245270
5630977.000000, 2256000.0000000000, 2496000443.262411, 0.929589, 2.6850590706
6150667.000000, 2464200.0000000000, 2496009658.306955, 0.851048, 2.9328665733
6234558.000000, 2497900.0000000000, 2495919772.608992, 0.839566, 2.9728689194
5871178.000000, 2352300.0000000000, 2495930791.140586, 0.891533, 2.7995958328
5931735.000000, 2376500.0000000000, 2495996212.918157, 0.882454, 2.8284716606
5557545.000000, 2226500.0000000000, 2496090276.218280, 0.941905, 2.6500439644
5773647.000000, 2313200.0000000000, 2495956683.382328, 0.906602, 2.7530894279
5866015.000000, 2350200.0000000000, 2495964173.261850, 0.892329, 2.7971339226
6389012.000000, 2559600.0000000000, 2496097827.785592, 0.819328, 3.0465183258
6210478.000000, 2488199.9999999995, 2495972188.730810, 0.842839, 2.9613866806
5630572.000000, 2255800.0000000000, 2496042202.322901, 0.929671, 2.6848659515
6098500.000000, 2443300.0000000000, 2496009495.354643, 0.858328, 2.9079914093
6341471.000000, 2540600.0000000000, 2496052507.281744, 0.825455, 3.0238490105
5972888.000000, 2393000.0000000005, 2495983284.580025, 0.876369, 2.8480949402
6036972.000000, 2418600.0000000000, 2496060530.885636, 0.867093, 2.8786525726
5844847.000000, 2341600.0000000005, 2496091134.267168, 0.895606, 2.7870402336
6418823.000000, 2571700.0000000000, 2495945483.532294, 0.815473, 3.0607333183
6044149.000000, 2421500.0000000000, 2496035102.209374, 0.866055, 2.8820748329
