Cycles,Time,CPU Frequency,GFLOPS, CPE
4928.000000, 2000.0000000000, 2464000000.000000, 1.024000, 2.4062500000
4856.000000, 1900.0000000000, 2555789473.684210, 1.077895, 2.3710937500
4650.000000, 1800.0000000000, 2583333333.333333, 1.137778, 2.2705078125
4871.000000, 2000.0000000000, 2435500000.000000, 1.024000, 2.3784179688
4785.000000, 1900.0000000000, 2518421052.631579, 1.077895, 2.3364257812
4786.000000, 1900.0000000000, 2518947368.421052, 1.077895, 2.3369140625
4787.000000, 1900.0000000000, 2519473684.210526, 1.077895, 2.3374023438
4753.000000, 1900.0000000000, 2501578947.368421, 1.077895, 2.3208007812
4745.000000, 1900.0000000000, 2497368421.052631, 1.077895, 2.3168945312
4753.000000, 1900.0000000000, 2501578947.368421, 1.077895, 2.3208007812
4759.000000, 1900.0000000000, 2504736842.105263, 1.077895, 2.3237304688
4789.000000, 1900.0000000000, 2520526315.789474, 1.077895, 2.3383789062
4735.000000, 1900.0000000000, 2492105263.157895, 1.077895, 2.3120117188
4747.000000, 1900.0000000000, 2498421052.631579, 1.077895, 2.3178710938
5046.000000, 2000.0000000000, 2523000000.000000, 1.024000, 2.4638671875
4743.000000, 1900.0000000000, 2496315789.473684, 1.077895, 2.3159179688
4964.000000, 2000.0000000000, 2482000000.000000, 1.024000, 2.4238281250
4798.000000, 1900.0000000000, 2525263157.894737, 1.077895, 2.3427734375
4909.000000, 1900.0000000000, 2583684210.526316, 1.077895, 2.3969726562
4804.000000, 2000.0000000000, 2402000000.000000, 1.024000, 2.3457031250
