Cycles,Time,CPU Frequency,GFLOPS, CPE
139315931.000000, 55815399.9999999925, 2496012408.761740, 0.601168, 4.1519382894
162258659.000000, 65007200.0000000149, 2496010580.366482, 0.516165, 4.8356848657
162038699.000000, 64919099.9999999851, 2496009633.528500, 0.516865, 4.8291295469
183986774.000000, 73712400.0000000000, 2496008459.906339, 0.455207, 5.4832331538
137346173.000000, 55026300.0000000000, 2496009599.046274, 0.609789, 4.0932349265
135680353.000000, 54358900.0000000000, 2496009908.221101, 0.617276, 4.0435896218
145378514.000000, 58244400.0000000000, 2496008440.296406, 0.576097, 4.3326173425
160137699.000000, 64157500.0000000000, 2496009024.665861, 0.523001, 4.7724753320
149417244.000000, 59862400.0000000075, 2496011586.571871, 0.560526, 4.4529808760
179249674.000000, 71814500.0000000000, 2496009496.689387, 0.467238, 5.3420565724
133878065.000000, 53636800.0000000000, 2496011413.805447, 0.625586, 3.9898772538
169356557.000000, 67850900.0000000000, 2496010472.963512, 0.494532, 5.0472187102
173984414.000000, 69705000.0000000000, 2496010530.091098, 0.481378, 5.1851395965
145453741.000000, 58274500.0000000000, 2496010107.336828, 0.575800, 4.3348592818
154242486.000000, 61795600.0000000000, 2496010816.304073, 0.542991, 4.5967842937
146300424.000000, 58613700.0000000000, 2496010727.867376, 0.572467, 4.3600924015
137311689.000000, 55012400.0000000000, 2496013426.063942, 0.609943, 4.0922072232
141954961.000000, 56872700.0000000000, 2496012339.839677, 0.589992, 4.2305875123
144815109.000000, 58018700.0000000000, 2496007476.899689, 0.578338, 4.3158265650
144481433.000000, 57884999.9999999925, 2496008171.374277, 0.579674, 4.3058822453
