Cycles,Time,CPU Frequency,GFLOPS, CPE
320385.000000, 128400.0000000000, 2495210280.373832, 1.020810, 2.4443435669
320303.000000, 128300.0000000000, 2496515978.176150, 1.021606, 2.4437179565
328206.000000, 131500.0000000000, 2495863117.870722, 0.996745, 2.5040130615
336503.000000, 134900.0000000000, 2494462564.862861, 0.971623, 2.5673141479
336649.000000, 134800.0000000000, 2497396142.433235, 0.972344, 2.5684280396
320270.000000, 128300.0000000000, 2496258768.511302, 1.021606, 2.4434661865
341059.000000, 136600.0000000000, 2496771595.900439, 0.959531, 2.6020736694
328291.000000, 131500.0000000000, 2496509505.703422, 0.996745, 2.5046615601
328210.000000, 131500.0000000000, 2495893536.121673, 0.996745, 2.5040435791
320322.000000, 128300.0000000000, 2496664068.589244, 1.021606, 2.4438629150
321125.000000, 128600.0000000000, 2497083981.337481, 1.019222, 2.4499893188
319859.000000, 128100.0000000000, 2496947697.111631, 1.023201, 2.4403305054
295454.000000, 118400.0000000000, 2495388513.513514, 1.107027, 2.2541351318
286376.000000, 114700.0000000000, 2496739319.965127, 1.142738, 2.1848754883
279333.000000, 112000.0000000000, 2494044642.857143, 1.170286, 2.1311416626
286370.000000, 114700.0000000000, 2496687009.590236, 1.142738, 2.1848297119
285462.000000, 114400.0000000000, 2495297202.797203, 1.145734, 2.1779022217
294179.000000, 117800.0000000000, 2497275042.444822, 1.112666, 2.2444076538
285517.000000, 114400.0000000000, 2495777972.027972, 1.145734, 2.1783218384
313058.000000, 125400.0000000000, 2496475279.106858, 1.045231, 2.3884429932
