Cycles,Time,CPU Frequency,GFLOPS, CPE
152218411.000000, 60984700.0000000000, 2496009835.253760, 0.550211, 4.5364621580
149658353.000000, 59959100.0000000000, 2496007328.328811, 0.559622, 4.4601664841
152997431.000000, 61296800.0000000075, 2496010085.355190, 0.547409, 4.5596787632
156212429.000000, 62584800.0000000000, 2496012274.545896, 0.536143, 4.6554931700
150474397.000000, 60285899.9999999925, 2496013114.177610, 0.556588, 4.4844864905
160935728.000000, 64477199.9999999925, 2496009876.359396, 0.520408, 4.7962584496
149158094.000000, 59758599.9999999925, 2496010515.641263, 0.561500, 4.4452576041
150684726.000000, 60370200.0000000000, 2496011707.763102, 0.555811, 4.4907547832
150396579.000000, 60254800.0000000000, 2496009927.839774, 0.556876, 4.4821673334
150455618.000000, 60278400.0000000075, 2496012137.017571, 0.556658, 4.4839268327
162707848.000000, 65187200.0000000000, 2496009155.171567, 0.514740, 4.8490717411
151569313.000000, 60724600.0000000000, 2496011715.186267, 0.552567, 4.5171175301
148221422.000000, 59383400.0000000075, 2496007672.177746, 0.565047, 4.4173426032
149329903.000000, 59827400.0000000000, 2496011910.930443, 0.560854, 4.4503779113
148295986.000000, 59413200.0000000000, 2496010751.819461, 0.564764, 4.4195647836
160348849.000000, 64242099.9999999925, 2496008832.214389, 0.522312, 4.7787680924
151634615.000000, 60750800.0000000000, 2496010175.997682, 0.552329, 4.5190636814
164793004.000000, 66022599.9999999925, 2496009002.977768, 0.508226, 4.9112142324
154423743.000000, 61868299.9999999925, 2496007535.361405, 0.542353, 4.6021861732
154028635.000000, 61709900.0000000000, 2496011742.038149, 0.543745, 4.5904110372
