Cycles,Time,CPU Frequency,GFLOPS, CPE
10574076.000000, 4236400.0000000009, 2496005098.668681, 0.495032, 5.0421123505
10540365.000000, 4222899.9999999991, 2496001562.907007, 0.496614, 5.0260376930
11033894.000000, 4420600.0000000009, 2496017282.721802, 0.474404, 5.2613706589
11444267.000000, 4585000.0000000000, 2496023336.968375, 0.457394, 5.4570517540
11487808.000000, 4602500.0000000000, 2495993047.256926, 0.455655, 5.4778137207
11456278.000000, 4589800.0000000000, 2496029892.370038, 0.456916, 5.4627790451
11296368.000000, 4525700.0000000000, 2496048788.032791, 0.463387, 5.3865280151
13017859.000000, 5215499.9999999991, 2495994439.651041, 0.402100, 6.2073988914
10205994.000000, 4089099.9999999995, 2495902276.784623, 0.512864, 4.8665971756
11853450.000000, 4749000.0000000000, 2495988629.185091, 0.441599, 5.6521654129
10025483.000000, 4016600.0000000005, 2496012298.959319, 0.522121, 4.7805228233
10264877.000000, 4112500.0000000000, 2496018723.404255, 0.509946, 4.8946747780
14576695.000000, 5839999.9999999991, 2496009417.808219, 0.359101, 6.9507098198
10801474.000000, 4327500.0000000000, 2496007856.730214, 0.484611, 5.1505441666
10310838.000000, 4130900.0000000005, 2496027015.904524, 0.507674, 4.9165906906
12149498.000000, 4867599.9999999991, 2495993508.094338, 0.430839, 5.7933320999
14084724.000000, 5642899.9999999991, 2496008080.951284, 0.371644, 6.7161197662
10662393.000000, 4271799.9999999991, 2495995364.951543, 0.490929, 5.0842251778
12665519.000000, 5074300.0000000009, 2496013046.134442, 0.413289, 6.0393900871
10465042.000000, 4192700.0000000000, 2496014978.414864, 0.500191, 4.9901208878
