Cycles,Time,CPU Frequency,GFLOPS, CPE
5193849.000000, 2080799.9999999998, 2496082756.632065, 1.007859, 2.4766201973
6123294.000000, 2453200.0000000005, 2496043534.974727, 0.854864, 2.9198141098
5145918.000000, 2061699.9999999998, 2495958674.879953, 1.017196, 2.4537649155
5195426.000000, 2081500.0000000000, 2496000960.845544, 1.007520, 2.4773721695
5152855.000000, 2064399.9999999998, 2496054543.693083, 1.015865, 2.4570727348
5245023.000000, 2101300.0000000000, 2496084804.644744, 0.998026, 2.5010218620
5230595.000000, 2095599.9999999998, 2495989215.499141, 1.000741, 2.4941420555
5105872.000000, 2045600.0000000000, 2496026593.664451, 1.025201, 2.4346694946
5651388.000000, 2264200.0000000000, 2495975620.528222, 0.926222, 2.6947917938
7025458.000000, 2814700.0000000000, 2495988204.782037, 0.745071, 3.3499994278
5154394.000000, 2065000.0000000000, 2496074576.271186, 1.015570, 2.4578065872
4742311.000000, 1900000.0000000000, 2495953157.894737, 1.103764, 2.2613101006
5113808.000000, 2048800.0000000000, 2496001561.889887, 1.023600, 2.4384536743
5368577.000000, 2150899.9999999995, 2495967734.436748, 0.975011, 2.5599370003
5637575.000000, 2258700.0000000000, 2495937928.897153, 0.928477, 2.6882052422
5494482.000000, 2201300.0000000000, 2496016899.105074, 0.952688, 2.6199731827
5045186.000000, 2021300.0000000002, 2496010488.299609, 1.037526, 2.4057321548
5199471.000000, 2083099.9999999998, 2496025634.871106, 1.006746, 2.4793009758
5089565.000000, 2039000.0000000000, 2496108386.463953, 1.028520, 2.4268937111
4851574.000000, 1943800.0000000000, 2495922420.002058, 1.078893, 2.3134107590
