Cycles,Time,CPU Frequency,GFLOPS, CPE
6131216.000000, 2456399.9999999995, 2496016935.352549, 0.853750, 2.9235916138
5644901.000000, 2261500.0000000000, 2496087110.325006, 0.927328, 2.6916985512
5290459.000000, 2119600.0000000005, 2495970466.125684, 0.989409, 2.5226874352
6344039.000000, 2541600.0000000000, 2496080815.234498, 0.825131, 3.0250735283
5701185.000000, 2284099.9999999995, 2496031259.577076, 0.918152, 2.7185368538
5500814.000000, 2203800.0000000000, 2496058626.009620, 0.951607, 2.6229925156
5705100.000000, 2285700.0000000000, 2495996849.980312, 0.917510, 2.7204036713
6504434.000000, 2605900.0000000000, 2496041290.916766, 0.804771, 3.1015558243
6246605.000000, 2502700.0000000000, 2495946377.911855, 0.837956, 2.9786133766
5937659.000000, 2378900.0000000000, 2495968304.678633, 0.881564, 2.8312964439
5830904.000000, 2336100.0000000000, 2495999315.097813, 0.897715, 2.7803916931
6485418.000000, 2598300.0000000000, 2496023553.862141, 0.807125, 3.0924882889
5712775.000000, 2288800.0000000000, 2495969503.670045, 0.916267, 2.7240633965
5609591.000000, 2247500.0000000000, 2495924805.339266, 0.933104, 2.6748614311
5622882.000000, 2252699.9999999995, 2496063390.597950, 0.930950, 2.6811990738
5691443.000000, 2280200.0000000000, 2496027980.001754, 0.919723, 2.7138915062
5615482.000000, 2249800.0000000000, 2495991643.701662, 0.932150, 2.6776704788
6605782.000000, 2646500.0000000000, 2496044587.190629, 0.792425, 3.1498823166
5535888.000000, 2217900.0000000000, 2496004328.418775, 0.945558, 2.6397171021
5681564.000000, 2276300.0000000005, 2495964503.800026, 0.921299, 2.7091808319
