Cycles,Time,CPU Frequency,GFLOPS, CPE
320354.000000, 128400.0000000000, 2494968847.352025, 1.020810, 2.4441070557
312608.000000, 125200.0000000000, 2496869009.584664, 1.046901, 2.3850097656
356049.000000, 142700.0000000000, 2495087596.355992, 0.918514, 2.7164382935
320584.000000, 128400.0000000000, 2496760124.610592, 1.020810, 2.4458618164
337574.000000, 135300.0000000000, 2495003695.491500, 0.968751, 2.5754852295
328348.000000, 131500.0000000000, 2496942965.779468, 0.996745, 2.5050964355
327992.000000, 131400.0000000000, 2496133942.161339, 0.997504, 2.5023803711
336444.000000, 134800.0000000000, 2495875370.919881, 0.972344, 2.5668640137
351540.000000, 140800.0000000000, 2496732954.545455, 0.930909, 2.6820373535
336583.000000, 134900.0000000000, 2495055596.738325, 0.971623, 2.5679244995
328289.000000, 131500.0000000000, 2496494296.577947, 0.996745, 2.5046463013
328386.000000, 131600.0000000000, 2495334346.504559, 0.995988, 2.5053863525
337088.000000, 135100.0000000000, 2495099925.980755, 0.970185, 2.5717773438
328297.000000, 131500.0000000000, 2496555133.079848, 0.996745, 2.5047073364
339300.000000, 135900.0000000000, 2496688741.721854, 0.964474, 2.5886535645
337139.000000, 135000.0000000000, 2497325925.925926, 0.970904, 2.5721664429
328326.000000, 131500.0000000000, 2496775665.399240, 0.996745, 2.5049285889
328294.000000, 131600.0000000000, 2494635258.358663, 0.995988, 2.5046844482
392742.000000, 157300.0000000000, 2496770502.225048, 0.833261, 2.9963836670
328343.000000, 131600.0000000000, 2495007598.784194, 0.995988, 2.5050582886
