Cycles,Time,CPU Frequency,GFLOPS, CPE
22366770.000000, 8961000.0000000000, 2496012721.794443, 0.234031, 10.6653070450
24454684.000000, 9797599.9999999981, 2495987180.534009, 0.214048, 11.6609020233
23253063.000000, 9316100.0000000019, 2496008308.197636, 0.225111, 11.0879244804
22440245.000000, 8990400.0000000000, 2496022980.067627, 0.233266, 10.7003426552
21446190.000000, 8592100.0000000000, 2496035893.436995, 0.244079, 10.2263402939
21811367.000000, 8738500.0000000000, 2496008124.964239, 0.239990, 10.4004702568
21123645.000000, 8462999.9999999981, 2495999645.515775, 0.247802, 10.0725388527
22396729.000000, 8973000.0000000000, 2496013484.899142, 0.233718, 10.6795926094
21812781.000000, 8739099.9999999981, 2495998558.203934, 0.239973, 10.4011445045
22278807.000000, 8925699.9999999981, 2496029106.960799, 0.234957, 10.6233630180
21479181.000000, 8605400.0000000000, 2496011922.746183, 0.243702, 10.2420716286
22326064.000000, 8944700.0000000019, 2496010374.858855, 0.234457, 10.6458969116
22005492.000000, 8816299.9999999981, 2496000816.669125, 0.237872, 10.4930362701
22168857.000000, 8881699.9999999981, 2496015064.683563, 0.236121, 10.5709347725
21644354.000000, 8671600.0000000019, 2496004658.886480, 0.241841, 10.3208322525
24377273.000000, 9766499.9999999981, 2496009112.783495, 0.214729, 11.6239895821
22103961.000000, 8855699.9999999981, 2496015108.912904, 0.236814, 10.5399899483
21959651.000000, 8797900.0000000000, 2496010525.238977, 0.238370, 10.4711775780
22336965.000000, 8949100.0000000000, 2496001273.871116, 0.234342, 10.6510949135
21586327.000000, 8648300.0000000000, 2496019680.168357, 0.242493, 10.2931628227
