Cycles,Time,CPU Frequency,GFLOPS, CPE
12809519.000000, 5132000.0000000009, 2496009158.222915, 0.408642, 6.1080546379
14135735.000000, 5663299.9999999991, 2496024402.733389, 0.370306, 6.7404437065
13412720.000000, 5373700.0000000000, 2495993449.578503, 0.390262, 6.3956832886
13428817.000000, 5380100.0000000000, 2496016245.051208, 0.389798, 6.4033589363
13965541.000000, 5595100.0000000000, 2496030633.947561, 0.374819, 6.6592888832
15682286.000000, 6282900.0000000000, 2496026675.579748, 0.333787, 7.4778966904
13051322.000000, 5228899.9999999991, 2495997628.564325, 0.401069, 6.2233552933
13505438.000000, 5410800.0000000009, 2496015007.022991, 0.387586, 6.4398946762
13657067.000000, 5471600.0000000000, 2495991483.295563, 0.383279, 6.5121970177
14685984.000000, 5883700.0000000000, 2496045685.538012, 0.356434, 7.0028228760
13534448.000000, 5422400.0000000009, 2496025376.217173, 0.386757, 6.4537277222
13295776.000000, 5326800.0000000000, 2496015619.133439, 0.393698, 6.3399200439
14709974.000000, 5893400.0000000009, 2496008076.831710, 0.355848, 7.0142621994
13488933.000000, 5404200.0000000000, 2496009215.054957, 0.388060, 6.4320244789
13642797.000000, 5465900.0000000000, 2495983644.047641, 0.383679, 6.5053925514
13894291.000000, 5566599.9999999991, 2496010311.500737, 0.376738, 6.6253142357
12806960.000000, 5130900.0000000000, 2496045528.074996, 0.408730, 6.1068344116
13758893.000000, 5512400.0000000000, 2495989587.112691, 0.380443, 6.5607514381
13997527.000000, 5607900.0000000000, 2496037197.524920, 0.373964, 6.6745409966
13929216.000000, 5580600.0000000000, 2496006880.980540, 0.375793, 6.6419677734
