Cycles,Time,CPU Frequency,GFLOPS, CPE
119157738.000000, 47739300.0000000000, 2496009325.649936, 0.702868, 3.5511773229
122893680.000000, 49236000.0000000075, 2496012673.653424, 0.681502, 3.6625170708
126833694.000000, 50814500.0000000000, 2496013814.954393, 0.660332, 3.7799386382
118831298.000000, 47608500.0000000000, 2496010124.242520, 0.704799, 3.5414486527
125206201.000000, 50162500.0000000000, 2496011981.061550, 0.668915, 3.7314355671
129437973.000000, 51858000.0000000000, 2496007809.788268, 0.647044, 3.8575522006
122613637.000000, 49123899.9999999925, 2496007788.469564, 0.683057, 3.6541711390
123001170.000000, 49279100.0000000075, 2496010884.939051, 0.680906, 3.6657205224
133352517.000000, 53426300.0000000000, 2496008838.343662, 0.628051, 3.9742147028
124960778.000000, 50064199.9999999925, 2496010682.283947, 0.670228, 3.7241213918
120517276.000000, 48283899.9999999925, 2496013702.289998, 0.694940, 3.5916947126
121299403.000000, 48597300.0000000000, 2496011156.998434, 0.690459, 3.6150039136
124249654.000000, 49779400.0000000000, 2496005456.072190, 0.674063, 3.7029282451
135289551.000000, 54202300.0000000000, 2496011257.824852, 0.619059, 4.0319428146
128397580.000000, 51441200.0000000000, 2496006702.798535, 0.652287, 3.8265460730
119289819.000000, 47792200.0000000000, 2496010206.686447, 0.702090, 3.5551136434
142440795.000000, 57067399.9999999925, 2496009893.564452, 0.587979, 4.2450664937
144704214.000000, 57974200.0000000000, 2496010535.721062, 0.578782, 4.3125216365
114267967.000000, 45780299.9999999925, 2496007387.457050, 0.732945, 3.4054507911
122826158.000000, 49209000.0000000075, 2496010038.814038, 0.681876, 3.6605047584
