Cycles,Time,CPU Frequency,GFLOPS, CPE
534491884.000000, 214138500.0000000298, 2496010217.686217, 0.156695, 15.9290994406
567195230.000000, 227240699.9999999702, 2496010749.834867, 0.147660, 16.9037351012
542643536.000000, 217404300.0000000000, 2496011054.059188, 0.154341, 16.1720376015
595071121.000000, 238409000.0000000298, 2496009466.924487, 0.140743, 17.7345013916
570477371.000000, 228555700.0000000298, 2496010254.830660, 0.146811, 17.0015505254
569342804.000000, 228101200.0000000000, 2496009683.421218, 0.147103, 16.9677377939
616060309.000000, 246818000.0000000298, 2496010457.097942, 0.135948, 18.3600279391
592390212.000000, 237334800.0000000298, 2496010749.371773, 0.141380, 17.6546040773
548441792.000000, 219727400.0000000000, 2496010019.688032, 0.152709, 16.3448390961
531326987.000000, 212870499.9999999702, 2496010424.178080, 0.157628, 15.8347781599
524581381.000000, 210167999.9999999702, 2496009768.375776, 0.159655, 15.6337434351
568771345.000000, 227872200.0000000000, 2496010241.705658, 0.147251, 16.9507069886
556203974.000000, 222837200.0000000000, 2496010423.753305, 0.150578, 16.5761701465
558054873.000000, 223578800.0000000000, 2496009787.153344, 0.150079, 16.6313312352
554196111.000000, 222032800.0000000000, 2496010098.507968, 0.151124, 16.5163311660
555690654.000000, 222631500.0000000000, 2496010914.897488, 0.150717, 16.5608720183
554666008.000000, 222221000.0000000000, 2496010764.059202, 0.150996, 16.5303351879
561804878.000000, 225081100.0000000000, 2496010895.628287, 0.149077, 16.7430900931
790508626.000000, 316708899.9999999404, 2496010140.542309, 0.105947, 23.5589929223
605750752.000000, 242687599.9999999702, 2496010311.198430, 0.138262, 18.0527791977
