Cycles,Time,CPU Frequency,GFLOPS, CPE
885357880.000000, 354709200.0000000596, 2496010478.442623, 0.094597, 26.3857209682
908116444.000000, 363827200.0000000000, 2496010314.786800, 0.092226, 27.0639790297
902285749.000000, 361491000.0000000000, 2496011654.508687, 0.092822, 26.8902107775
886955552.000000, 355349299.9999999404, 2496010410.038799, 0.094427, 26.4333353043
875784754.000000, 350873900.0000000000, 2496009973.953606, 0.095631, 26.1004195809
857567856.000000, 343575500.0000000000, 2496009919.217174, 0.097662, 25.5575137138
870365578.000000, 348702700.0000000000, 2496010435.250430, 0.096226, 25.9389155507
859400524.000000, 344309700.0000000000, 2496010202.442743, 0.097454, 25.6121314764
862418905.000000, 345518900.0000000000, 2496010797.093878, 0.097113, 25.7020862401
891807207.000000, 357293100.0000000596, 2496010158.046713, 0.093913, 26.5779258907
1112409474.000000, 445675000.0000000000, 2496010487.462837, 0.075289, 33.1523857713
867541123.000000, 347571100.0000000000, 2496010522.739089, 0.096540, 25.8547402322
850458412.000000, 340727100.0000000000, 2496010478.767318, 0.098479, 25.3456357718
858942452.000000, 344126100.0000000596, 2496010770.470476, 0.097506, 25.5984798670
856104129.000000, 342989000.0000000000, 2496010452.230247, 0.097829, 25.5138912499
889793978.000000, 356486500.0000000000, 2496010306.140625, 0.094125, 26.5179269910
862515405.000000, 345557700.0000000596, 2496009798.074243, 0.097102, 25.7049621642
876536724.000000, 351175100.0000000000, 2496010463.156414, 0.095549, 26.1228300333
879093144.000000, 352199300.0000000000, 2496010480.429688, 0.095271, 26.1990172863
894903294.000000, 358533500.0000000000, 2496010258.455626, 0.093588, 26.6701964736
