Cycles,Time,CPU Frequency,GFLOPS, CPE
2167.000000, 900.0000000000, 2407777777.777778, 2.275556, 1.0581054688
2139.000000, 800.0000000000, 2673750000.000000, 2.560000, 1.0444335938
2149.000000, 900.0000000000, 2387777777.777778, 2.275556, 1.0493164062
2290.000000, 900.0000000000, 2544444444.444445, 2.275556, 1.1181640625
2192.000000, 900.0000000000, 2435555555.555556, 2.275556, 1.0703125000
2094.000000, 800.0000000000, 2617500000.000000, 2.560000, 1.0224609375
2147.000000, 900.0000000000, 2385555555.555556, 2.275556, 1.0483398438
2197.000000, 900.0000000000, 2441111111.111111, 2.275556, 1.0727539062
2201.000000, 900.0000000000, 2445555555.555556, 2.275556, 1.0747070312
2275.000000, 900.0000000000, 2527777777.777778, 2.275556, 1.1108398438
2125.000000, 900.0000000000, 2361111111.111111, 2.275556, 1.0375976562
2090.000000, 800.0000000000, 2612500000.000000, 2.560000, 1.0205078125
2092.000000, 800.0000000000, 2615000000.000000, 2.560000, 1.0214843750
2124.000000, 900.0000000000, 2360000000.000000, 2.275556, 1.0371093750
2119.000000, 900.0000000000, 2354444444.444445, 2.275556, 1.0346679688
2283.000000, 900.0000000000, 2536666666.666667, 2.275556, 1.1147460938
2222.000000, 900.0000000000, 2468888888.888889, 2.275556, 1.0849609375
2094.000000, 800.0000000000, 2617500000.000000, 2.560000, 1.0224609375
2195.000000, 900.0000000000, 2438888888.888889, 2.275556, 1.0717773438
2190.000000, 900.0000000000, 2433333333.333333, 2.275556, 1.0693359375
