Cycles,Time,CPU Frequency,GFLOPS, CPE
5174935.000000, 2073300.0000000005, 2495989485.361501, 1.011504, 2.4676012993
5175335.000000, 2073400.0000000000, 2496062023.729141, 1.011456, 2.4677920341
6226556.000000, 2494600.0000000000, 2496013789.785938, 0.840677, 2.9690532684
5180563.000000, 2075500.0000000000, 2496055408.335341, 1.010432, 2.4702849388
5386637.000000, 2158100.0000000005, 2496008989.388814, 0.971758, 2.5685486794
5993569.000000, 2401299.9999999995, 2495968433.765044, 0.873340, 2.8579564095
4661767.000000, 1867700.0000000000, 2495993467.901697, 1.122853, 2.2229037285
4923370.000000, 1972500.0000000000, 2496005069.708492, 1.063195, 2.3476457596
4864996.000000, 1949100.0000000000, 2496021753.629880, 1.075959, 2.3198108673
5123771.000000, 2052800.0000000000, 2495991328.916602, 1.021606, 2.4432044029
6163849.000000, 2469500.0000000005, 2495990686.373760, 0.849221, 2.9391522408
4730911.000000, 1895400.0000000000, 2495996095.810911, 1.106443, 2.2558741570
4864610.000000, 1948899.9999999998, 2496079839.909693, 1.076070, 2.3196268082
4922590.000000, 1972200.0000000000, 2495989250.583105, 1.063357, 2.3472738266
5105312.000000, 2045400.0000000002, 2495996871.027672, 1.025302, 2.4344024658
5307867.000000, 2126600.0000000005, 2495940468.353240, 0.986153, 2.5309882164
5068625.000000, 2030700.0000000000, 2495998916.629734, 1.032724, 2.4169087410
5128191.000000, 2054500.0000000000, 2496077391.092723, 1.020760, 2.4453120232
4576772.000000, 1833600.0000000002, 2496058027.923211, 1.143735, 2.1823749542
4698322.000000, 1882400.0000000000, 2495921164.470888, 1.114084, 2.2403345108
