Cycles,Time,CPU Frequency,GFLOPS, CPE
166950.000000, 66900.0000000000, 2495515695.067265, 1.959223, 1.2737274170
178681.000000, 71600.0000000000, 2495544692.737430, 1.830615, 1.3632278442
184264.000000, 73900.0000000000, 2493423545.331529, 1.773640, 1.4058227539
187218.000000, 75000.0000000000, 2496240000.000000, 1.747627, 1.4283599854
180058.000000, 72200.0000000000, 2493878116.343490, 1.815402, 1.3737335205
169126.000000, 67700.0000000000, 2498168389.955687, 1.936071, 1.2903289795
171645.000000, 68800.0000000000, 2494840116.279069, 1.905116, 1.3095474243
214370.000000, 85900.0000000000, 2495576251.455181, 1.525867, 1.6355133057
187275.000000, 75100.0000000000, 2493675099.866844, 1.745300, 1.4287948608
192203.000000, 77000.0000000000, 2496142857.142857, 1.702234, 1.4663925171
198906.000000, 79700.0000000000, 2495683814.303638, 1.644567, 1.5175323486
186617.000000, 74800.0000000000, 2494879679.144385, 1.752299, 1.4237747192
174452.000000, 69900.0000000000, 2495736766.809728, 1.875136, 1.3309631348
408421.000000, 163600.0000000000, 2496460880.195599, 0.801174, 3.1160049438
179268.000000, 71900.0000000000, 2493296244.784423, 1.822976, 1.3677062988
178718.000000, 71600.0000000000, 2496061452.513966, 1.830615, 1.3635101318
187435.000000, 75100.0000000000, 2495805592.543276, 1.745300, 1.4300155640
172823.000000, 69200.0000000000, 2497442196.531792, 1.894104, 1.3185348511
172911.000000, 69300.0000000000, 2495108225.108225, 1.891371, 1.3192062378
177982.000000, 71300.0000000000, 2496241234.221599, 1.838317, 1.3578948975
