Cycles,Time,CPU Frequency,GFLOPS, CPE
74794550.000000, 29965600.0000000037, 2496013762.447607, 1.119765, 2.2290512919
78221913.000000, 31338800.0000000000, 2496008558.081356, 1.070699, 2.3311946690
77894464.000000, 31207600.0000000000, 2496009433.599508, 1.075201, 2.3214359283
78756166.000000, 31552799.9999999963, 2496011954.565047, 1.063438, 2.3471166492
100289068.000000, 40179399.9999999925, 2496031996.495717, 0.835115, 2.9888471365
84087069.000000, 33688599.9999999925, 2496009599.686541, 0.996017, 2.5059899390
83505750.000000, 33455699.9999999963, 2496009648.580063, 1.002951, 2.4886652827
85419261.000000, 34222300.0000000000, 2496011694.129267, 0.980484, 2.5456923544
94410723.000000, 37824700.0000000000, 2496007185.780720, 0.887104, 2.8136588037
87189963.000000, 34931700.0000000000, 2496012590.283324, 0.960573, 2.5984633863
108063048.000000, 43294300.0000000075, 2496010976.040726, 0.775031, 3.2205297947
95980878.000000, 38453800.0000000000, 2496005024.210871, 0.872591, 2.8604530692
110241403.000000, 44167000.0000000000, 2496012928.204316, 0.759717, 3.2854498327
96926475.000000, 38832600.0000000000, 2496007864.526197, 0.864079, 2.8886340559
77658113.000000, 31112900.0000000000, 2496010111.561442, 1.078473, 2.3143921196
93339106.000000, 37395300.0000000000, 2496011691.308801, 0.897290, 2.7817221284
80277468.000000, 32162300.0000000000, 2496011417.093927, 1.043285, 2.3924549818
74037424.000000, 29662300.0000000000, 2496010895.985814, 1.131215, 2.2064871788
77076767.000000, 30880000.0000000000, 2496009294.041451, 1.086607, 2.2970666587
78550268.000000, 31470300.0000000000, 2496012684.975993, 1.066225, 2.3409804106
