Cycles,Time,CPU Frequency,GFLOPS, CPE
370221205.000000, 148325199.9999999702, 2496010152.017324, 0.226222, 11.0334517062
375235665.000000, 150334200.0000000298, 2496009989.742853, 0.223199, 11.1828942597
376710859.000000, 150925200.0000000000, 2496010334.920875, 0.222325, 11.2268584669
369060465.000000, 147860200.0000000000, 2496009507.629504, 0.226933, 10.9988589585
369422931.000000, 148005400.0000000298, 2496009814.506768, 0.226711, 11.0096612871
406146118.000000, 162718100.0000000000, 2496010695.798439, 0.206212, 12.1040975451
367064329.000000, 147060400.0000000000, 2496010679.965511, 0.228168, 10.9393694699
377800427.000000, 151361700.0000000000, 2496010727.945048, 0.221684, 11.2593301237
379181132.000000, 151914899.9999999702, 2496010147.786689, 0.220877, 11.3004783392
375043456.000000, 150257200.0000000000, 2496009881.722806, 0.223313, 11.1771659851
374954506.000000, 150221600.0000000298, 2496009268.973303, 0.223366, 11.1745150685
372905159.000000, 149400500.0000000000, 2496010113.754640, 0.224594, 11.1134397686
387015302.000000, 155053600.0000000298, 2496009779.843873, 0.216405, 11.5339547992
380799822.000000, 152563399.9999999702, 2496010327.509744, 0.219938, 11.3487190604
376399184.000000, 150800300.0000000000, 2496010843.479754, 0.222509, 11.2175698280
390154212.000000, 156311100.0000000298, 2496010916.691137, 0.214664, 11.6275016069
385759236.000000, 154550300.0000000000, 2496010916.834196, 0.217110, 11.4965211153
380481071.000000, 152435700.0000000000, 2496010258.751723, 0.220122, 11.3392195404
379722205.000000, 152131700.0000000000, 2496009740.244801, 0.220562, 11.3166035712
369923223.000000, 148205800.0000000298, 2496010432.790080, 0.226404, 11.0245711505
