Cycles,Time,CPU Frequency,GFLOPS, CPE
331770.000000, 132900.0000000000, 2496388261.851016, 0.986245, 2.5312042236
328398.000000, 131500.0000000000, 2497323193.916350, 0.996745, 2.5054779053
359669.000000, 144100.0000000000, 2495968077.723803, 0.909591, 2.7440567017
334776.000000, 134100.0000000000, 2496465324.384788, 0.977420, 2.5541381836
344121.000000, 137800.0000000000, 2497249637.155298, 0.951176, 2.6254348755
346909.000000, 139000.0000000000, 2495748201.438849, 0.942964, 2.6467056274
342071.000000, 137100.0000000000, 2495047410.649161, 0.956032, 2.6097946167
349855.000000, 140100.0000000000, 2497180585.296217, 0.935560, 2.6691818237
352562.000000, 141300.0000000000, 2495130927.105450, 0.927615, 2.6898345947
346785.000000, 139000.0000000000, 2494856115.107914, 0.942964, 2.6457595825
360329.000000, 144300.0000000000, 2497082467.082467, 0.908330, 2.7490921021
341213.000000, 136700.0000000000, 2496071689.831748, 0.958830, 2.6032485962
357455.000000, 143200.0000000000, 2496194134.078212, 0.915307, 2.7271652222
335885.000000, 134600.0000000000, 2495430906.389302, 0.973789, 2.5625991821
341083.000000, 136600.0000000000, 2496947291.361639, 0.959531, 2.6022567749
356865.000000, 142900.0000000000, 2497305808.257523, 0.917229, 2.7226638794
335117.000000, 134300.0000000000, 2495286671.630677, 0.975964, 2.5567398071
350092.000000, 140200.0000000000, 2497089871.611983, 0.934893, 2.6709899902
335934.000000, 134600.0000000000, 2495794947.994057, 0.973789, 2.5629730225
342527.000000, 137300.0000000000, 2494734158.776402, 0.954639, 2.6132736206
