Cycles,Time,CPU Frequency,GFLOPS, CPE
4899.000000, 2000.0000000000, 2449500000.000000, 1.024000, 2.3920898438
4887.000000, 1900.0000000000, 2572105263.157895, 1.077895, 2.3862304688
4889.000000, 2000.0000000000, 2444500000.000000, 1.024000, 2.3872070312
4901.000000, 1900.0000000000, 2579473684.210526, 1.077895, 2.3930664062
4857.000000, 1900.0000000000, 2556315789.473684, 1.077895, 2.3715820312
4881.000000, 2000.0000000000, 2440500000.000000, 1.024000, 2.3833007812
4897.000000, 1900.0000000000, 2577368421.052631, 1.077895, 2.3911132812
4893.000000, 2000.0000000000, 2446500000.000000, 1.024000, 2.3891601562
4873.000000, 1900.0000000000, 2564736842.105263, 1.077895, 2.3793945312
5456.000000, 2200.0000000000, 2480000000.000000, 0.930909, 2.6640625000
4901.000000, 2000.0000000000, 2450500000.000000, 1.024000, 2.3930664062
5119.000000, 2100.0000000000, 2437619047.619048, 0.975238, 2.4995117188
4966.000000, 2000.0000000000, 2483000000.000000, 1.024000, 2.4248046875
5038.000000, 2000.0000000000, 2519000000.000000, 1.024000, 2.4599609375
4972.000000, 2000.0000000000, 2486000000.000000, 1.024000, 2.4277343750
22199.000000, 8900.0000000000, 2494269662.921349, 0.230112, 10.8393554688
5003.000000, 2000.0000000000, 2501500000.000000, 1.024000, 2.4428710938
5093.000000, 2100.0000000000, 2425238095.238095, 0.975238, 2.4868164062
5011.000000, 2000.0000000000, 2505500000.000000, 1.024000, 2.4467773438
4928.000000, 1900.0000000000, 2593684210.526316, 1.077895, 2.4062500000
