Cycles,Time,CPU Frequency,GFLOPS, CPE
44302643.000000, 17749400.0000000000, 2496007921.394526, 0.118153, 21.1251463890
45461729.000000, 18213700.0000000000, 2496018326.863844, 0.115141, 21.6778416634
49390554.000000, 19787800.0000000037, 2496010370.025975, 0.105982, 23.5512514114
50491512.000000, 20228900.0000000000, 2496008779.518412, 0.103671, 24.0762290955
47097133.000000, 18869000.0000000000, 2496005776.670730, 0.111143, 22.4576630592
43105553.000000, 17269800.0000000000, 2496007654.981529, 0.121435, 20.5543293953
46056957.000000, 18452199.9999999963, 2496014404.786421, 0.113653, 21.9616684914
47721208.000000, 19119000.0000000000, 2496009623.934306, 0.109689, 22.7552452087
46732050.000000, 18722600.0000000000, 2496023522.374029, 0.112012, 22.2835779190
44259490.000000, 17732100.0000000000, 2496009496.901100, 0.118269, 21.1045694351
46370732.000000, 18577999.9999999963, 2496002368.392723, 0.112884, 22.1112880707
45697708.000000, 18308300.0000000000, 2496010443.350830, 0.114547, 21.7903652191
46345825.000000, 18568000.0000000000, 2496005224.041361, 0.112944, 22.0994114876
44508189.000000, 17831700.0000000000, 2496014906.038123, 0.117608, 21.2231583595
47223048.000000, 18919400.0000000000, 2496011924.268211, 0.110847, 22.5177040100
45594181.000000, 18266800.0000000000, 2496013587.492062, 0.114807, 21.7409996986
45106853.000000, 18071600.0000000000, 2496007713.760818, 0.116047, 21.5086236000
50990724.000000, 20428899.9999999963, 2496009280.969607, 0.102656, 24.3142719269
62372700.000000, 24989000.0000000037, 2496006242.746809, 0.083923, 29.7416210175
46443311.000000, 18607000.0000000000, 2496012844.628366, 0.112708, 22.1458964348
